restaurant_id,name,resto_TA_url,nb_reviews,min_price,max_price,keywords,address,phone_number,website,menu,ranking,rating,score,neighborhood,cuisine,food_specificity,place_type,distance_to_bokan
281,The Lock Bar and Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d2011628-Reviews-The_Lock_Bar_and_Kitchen-Egham_Surrey_England.html,404,2,3,"['Bar', 'European', 'British']","The Runnymede-On-Thames Windsor Road, Egham TW20 0AG England",+44 1784 220999,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,
279,Rodfai Thai street food,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15554750-Reviews-Rodfai_Thai_street_food-London_England.html,110,2,3,"['Asian', 'Thai', 'Vegan']","322 Uxbridge Road, London W3 9QP England",+44 20 8993 6363,Website not scraped,Menu not scraped,Ranking not found,5.0,,,Thai,Vegan,,14.478
277,Rara,https://www.tripadvisor.co.uk/Restaurant_Review-g1466790-d1413979-Reviews-Rara-Kew_Richmond_upon_Thames_Greater_London_England.html,239,2,3,"['Indian', 'Asian', 'Indian']","279 Sandycombe Road, Kew, Richmond TW9 3LU England",+44 20 8332 1020,Website not scraped,Menu not scraped,#3 of 21 Restaurants in Kew,4.5,0.905,Kew,Indian,,,18.457
276,Zero Quattro,https://www.tripadvisor.co.uk/Restaurant_Review-g2536732-d12083439-Reviews-Zero_Quattro-Purley_Greater_London_England.html,177,2,3,"['Italian', 'Italian', 'Mediterranean']","Tudor Court 4 Russell Hill Road Russell Hill Road, Purley CR8 2LA England",+44 20 3092 5502,Website not scraped,Menu not scraped,#3 of 32 Restaurants in Purley,4.5,0.938,Purley,Italian,,,
275,The Alma,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d1507973-Reviews-The_Alma-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,397,2,3,"['Bar', 'British', 'Pub']","61 Springfield Road, Windsor SL4 3PP England",+44 1753 267977,Website not scraped,Menu not scraped,#10 of 131 Restaurants in Windsor,4.5,1.0,Windsor,British,,Bar,41.31
273,Le Petit Citron,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15673122-Reviews-Le_Petit_Citron-London_England.html,119,2,3,"['French', 'European', 'Vegan']","98-100 Shepherds Bush Road, London W6 7PD England",+44 20 3019 1175,Website not scraped,Menu not scraped,"#608 of 16,986 Restaurants in London",4.5,1.0,London,French,Vegan,,13.764
271,RED PEPPERS,https://www.tripadvisor.co.uk/Restaurant_Review-g528818-d789460-Reviews-RED_PEPPERS-Teddington_Richmond_upon_Thames_Greater_London_England.html,408,2,3,"['Italian', 'Mediterranean', 'Vegan']","53 Broad Street, Teddington, Richmond TW11 8QZ England",+44 20 8977 5452,Website not scraped,Menu not scraped,#5 of 51 Restaurants in Teddington,4.5,0.922,Teddington,Italian,Vegan,,23.306
272,The Med Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g15295082-d17527493-Reviews-The_Med_Kitchen-Sanderstead_Croydon_Greater_London_England.html,207,2,3,"['Mediterranean', 'Turkish', 'Vegan']","39 Limpsfield Road South Croydon, Sanderstead, Croydon CR2 9LA England",+44 20 8651 1110,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Turkish,Vegan,,18.97
269,Cafe Pera,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d12967063-Reviews-Cafe_Pera-Twickenham_Greater_London_England.html,60,1,1,"['Cafe', 'British', 'Vegan']","36 Staines Road, Twickenham TW2 5AH England",+44 7834 376203,Website not scraped,Menu not scraped,#10 of 138 Restaurants in Twickenham,5.0,1.0,Twickenham,British,Vegan,Cafe,23.296
266,Mr Todiwalas Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g190742-d2526322-Reviews-Mr_Todiwalas_Kitchen-Slough_Berkshire_England.html,503,2,3,"['Indian', 'Asian', 'Vegan']","Hilton London Heathrow Airport T5 Poyle Road, Colnbrook Heathrow, Slough SL3 0FF England",+44 1753 686860,Website not scraped,Menu not scraped,#3 of 167 Restaurants in Slough,4.5,0.988,Slough,Indian,Vegan,,
267,Ginger Frog,https://www.tripadvisor.co.uk/Restaurant_Review-g3505898-d14106418-Reviews-Ginger_Frog-Wallington_Greater_London_England.html,123,2,3,"['Cafe', 'British', 'Vegan']","53 Woodcote Road, Wallington SM6 0PH England",+44 7368 290665,Website not scraped,Menu not scraped,#1 of 48 Restaurants in Wallington,4.5,1.0,Wallington,British,Vegan,Cafe,19.096
270,Indian Zing,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d733450-Reviews-Indian_Zing-London_England.html,430,2,3,"['Indian', 'Asian', 'Vegan']","236 King Street, London W6 0RF England",+44 20 8748 5959,Website not scraped,Menu not scraped,"#756 of 16,986 Restaurants in London",4.5,1.0,London,Indian,Vegan,,14.932
265,Harvester The George,https://www.tripadvisor.co.uk/Restaurant_Review-g1869831-d2569229-Reviews-Harvester_The_George-Ruislip_Greater_London_England.html,659,2,3,"['Bar', 'British', 'Vegan']","Bury Street HA4 7TJ, Ruislip HA4 7TJ England",+44 1895 622109,Website not scraped,Menu not scraped,#4 of 80 Restaurants in Ruislip,4.0,0.963,Ruislip,British,Vegan,Bar,
264,Luna Rossa,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d968831-Reviews-Luna_Rossa-London_England.html,808,2,3,"['Italian', 'Italian', 'Mediterranean']","192 Kensington Park Road, London W11 2ES England",+44 20 7229 0482,Website not scraped,Menu not scraped,"#119 of 16,986 Restaurants in London",4.5,1.0,London,Italian,,,12.714
262,Sophie's Choice Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d2024441-Reviews-Sophie_s_Choice_Restaurant-Sidcup_Greater_London_England.html,370,2,3,"['European', 'British', 'Vegan']","149 Station Road, Sidcup DA15 7AA England",+44 20 8302 5517,Website not scraped,Menu not scraped,#4 of 92 Restaurants in Sidcup,4.5,0.967,Sidcup,British,Vegan,,11.35
263,Curry Mahal,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d4182651-Reviews-Curry_Mahal-Sidcup_Greater_London_England.html,529,2,3,"['Indian', 'Asian', 'Indian']","87 Station Road, Sidcup DA15 7DN England",+44 20 8300 7272,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,,,11.671
260,Shobha's Rasoi,https://www.tripadvisor.co.uk/Restaurant_Review-g580418-d11963145-Reviews-Shobha_s_Rasoi-Harrow_Greater_London_England.html,177,2,3,"['Indian', 'Vegan', 'Vegan']","128 High Street Wealdstone, Harrow HA3 7AL England",+44 20 8861 1825,Website not scraped,Menu not scraped,#5 of 266 Restaurants in Harrow,4.5,0.985,Harrow,Indian,Vegan,,24.108
261,Arens Bar & Grill,https://www.tripadvisor.co.uk/Restaurant_Review-g7380842-d4717399-Reviews-Arens_Bar_Grill-Pinner_Greater_London_England.html,609,2,3,"['Italian', 'French', 'Bar']","Joel Street, Pinner HA5 2PR England",+44 20 8868 3092,Website not scraped,Menu not scraped,#5 of 48 Restaurants in Pinner,4.5,0.917,Pinner,Italian,,Bar,
259,Indian Essence by Atul Kochhar,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d3683225-Reviews-Indian_Essence_by_Atul_Kochhar-Orpington_Bromley_Greater_London_England.html,733,4,4,"['Indian', 'Asian', 'Vegan']","176-178 Petts Wood Road Petts Wood, Orpington, Bromley BR5 1LG England",+44 1689 838700,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Vegan,,14.11
258,Spaghetti Tree - Sutton,https://www.tripadvisor.co.uk/Restaurant_Review-g504182-d1422065-Reviews-Spaghetti_Tree_Sutton-Sutton_Greater_London_England.html,403,2,3,"['Italian', 'Italian', 'Vegan']","Brighton Road Brighton Road, Sutton SM2 5AD England",+44 20 8643 4676,Website not scraped,Menu not scraped,#4 of 129 Restaurants in Sutton,4.5,0.977,Sutton,Italian,Vegan,,19.633
256,Blossom Gourmet,https://www.tripadvisor.co.uk/Restaurant_Review-g528814-d17154749-Reviews-Blossom_Gourmet-Isleworth_Hounslow_Greater_London_England.html,95,2,3,"['South American', 'South American', 'European']","8 Shrewsbury Walk, Isleworth, Hounslow TW7 7DE England",+44 7307 896614,Website not scraped,Menu not scraped,#2 of 40 Restaurants in Isleworth,5.0,0.975,Isleworth,South American,,,21.218
257,Adams Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d698013-Reviews-Adams_Cafe-London_England.html,158,2,3,"['African', 'African', 'Mediterranean']","77 Askew Road Shepherds Bush, London W12 9AH England",+44 20 8743 0572,Website not scraped,Menu not scraped,"#814 of 16,986 Restaurants in London",4.5,1.0,London,African,,,15.241
254,Pure Indian Cooking,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7189021-Reviews-Pure_Indian_Cooking-London_England.html,232,2,3,"['Indian', 'Asian', 'Vegan']","67 Fulham High Street, London SW6 3JJ England",+44 20 7736 2521,Website not scraped,Menu not scraped,"#124 of 16,986 Restaurants in London",4.5,1.0,London,Indian,Vegan,,13.391
255,Junction,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d14046954-Reviews-Junction-Beckenham_Greater_London_England.html,247,2,3,"['Bar', 'European', 'British']","45 High Street, Beckenham BR3 1AW England",+44 20 8650 1811,Website not scraped,Menu not scraped,#6 of 88 Restaurants in Beckenham,4.5,0.943,Beckenham,British,,Bar,10.347
252,Ballaro,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d11889212-Reviews-Ballaro-Twickenham_Greater_London_England.html,183,2,3,"['Italian', 'Italian', 'Mediterranean']","34 Heath Road, Twickenham TW1 4BZ England",+44 20 3261 0003,Website not scraped,Menu not scraped,#9 of 138 Restaurants in Twickenham,4.5,0.942,Twickenham,Italian,,,22.205
253,Ram's,https://www.tripadvisor.co.uk/Restaurant_Review-g580418-d733317-Reviews-Ram_s-Harrow_Greater_London_England.html,361,2,3,"['Indian', 'Asian', 'Vegan']","201/203 Kenton Road, Harrow HA3 0HD England",+44 20 8907 2022,Website not scraped,Menu not scraped,#4 of 266 Restaurants in Harrow,4.5,0.989,Harrow,Indian,Vegan,,22.105
249,Monty Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d3606841-Reviews-Monty_Cafe-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,439,2,3,"['Cafe', 'British', 'Vegan']","15 St. Leonards Road, Windsor SL4 3BN England",+44 1753 867966,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,Cafe,40.833
251,"Tsaretta Spice, Twickenham",https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d17747512-Reviews-Tsaretta_Spice_Twickenham-Twickenham_Greater_London_England.html,124,2,3,"['Indian', 'Asian', 'Vegan']","55 Church Street, Twickenham TW1 3NR England",+44 20 8892 1096,Website not scraped,Menu not scraped,#11 of 138 Restaurants in Twickenham,4.5,1.0,Twickenham,Indian,Vegan,,21.819
250,Hisar Meze Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d2328902-Reviews-Hisar_Meze_Bar-Orpington_Bromley_Greater_London_England.html,508,2,3,"['Mediterranean', 'Turkish', 'Middle Eastern']","105 High Street, Orpington, Bromley BR6 0LG England",+44 1689 898000,Website not scraped,Menu not scraped,#3 of 117 Restaurants in Orpington,4.5,0.983,Orpington,Turkish,,,16.153
248,Steven Edwards Riverhouse,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d720705-Reviews-Steven_Edwards_Riverhouse-Richmond_upon_Thames_Greater_London_England.html,914,4,4,"['European', 'British', 'Vegan']","61-63 Petersham Road Richmond upon Thames, Richmond TW10 6UT England",+44 330 400 9988,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,,20.057
247,Xian,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d1043657-Reviews-Xian-Orpington_Bromley_Greater_London_England.html,444,2,3,"['Chinese', 'Asian', 'Chinese']","324 High Street, Orpington, Bromley BR6 0NG England",+44 1689 871881,Website not scraped,Menu not scraped,#5 of 117 Restaurants in Orpington,4.5,0.966,Orpington,Asian,,,16.456
246,Otto Restaurant & Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g11834625-d4779046-Reviews-Otto_Restaurant_Bar-Redbridge_Greater_London_England.html,393,2,3,"['Mediterranean', 'Turkish', 'Vegan']","44 High Street Wanstead Wanstead, E11 2RJ England",+44 20 8530 4797,Website not scraped,Menu not scraped,#1 of 8 Restaurants in Redbridge,4.5,1.0,Redbridge,Turkish,Vegan,,9.067
245,Terra Mia,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d1018604-Reviews-Terra_Mia-Kingston_upon_Thames_Greater_London_England.html,224,2,3,"['Italian', 'Italian', 'Mediterranean']","138 London Road, Kingston upon Thames KT2 6QJ England",+44 20 8546 4888,Website not scraped,Menu not scraped,#9 of 168 Restaurants in Kingston upon Thames,4.5,0.952,Thames,Italian,,,21.174
243,Italian Concept Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d1907041-Reviews-Italian_Concept_Restaurant-Egham_Surrey_England.html,385,2,3,"['Italian', 'Italian', 'Mediterranean']","Skyes Meadow Windsor Road Windsor Road, Egham TW20 0AE England",+44 1784 432244,Website not scraped,Menu not scraped,#4 of 33 Restaurants in Egham,4.5,0.909,Egham,Italian,,,
242,Le Salon Prive,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d789864-Reviews-Le_Salon_Prive-Twickenham_Greater_London_England.html,525,2,3,"['French', 'European', 'Vegan']","43 Crown Road St Margarets, Twickenham TW1 3EJ England",+44 20 8892 0602,Website not scraped,Menu not scraped,#8 of 138 Restaurants in Twickenham,4.5,0.949,Twickenham,French,Vegan,,21.127
241,Masaniello restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d2173521-Reviews-Masaniello_restaurant-Twickenham_Greater_London_England.html,518,2,3,"['Italian', 'Italian', 'Mediterranean']","22 Church Street, Twickenham TW1 3NJ England",+44 20 8891 5777,Website not scraped,Menu not scraped,#7 of 138 Restaurants in Twickenham,4.5,0.957,Twickenham,Italian,,,21.874
240,The George Inn,https://www.tripadvisor.co.uk/Restaurant_Review-g186417-d4313125-Reviews-The_George_Inn-Eton_Windsor_Windsor_and_Maidenhead_Berkshire_England.html,714,2,3,"['Bar', 'British', 'Pub']","77 High Street, Eton, Windsor SL4 6AF England",+44 1753 861797,Website not scraped,Menu not scraped,#4 of 14 Restaurants in Eton,4.5,0.786,Eton,British,,Bar,40.565
239,The White Hart,https://www.tripadvisor.co.uk/Restaurant_Review-g7940437-d3618412-Reviews-The_White_Hart-Harlington_Greater_London_England.html,374,2,3,"['Bar', 'British', 'Pub']","158 High Street, Harlington UB3 5DP England",+44 20 8759 9608,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,28.556
238,Biggles,https://www.tripadvisor.co.uk/Restaurant_Review-g616258-d787384-Reviews-Biggles-Denham_Buckinghamshire_England.html,397,2,3,"['International', 'European', 'Vegan']","Denham Aerodrome, Denham UB9 5DF England",+44 1895 833120,Website not scraped,Menu not scraped,#4 of 13 Restaurants in Denham,4.5,0.769,Denham,International,Vegan,,35.268
237,Al Fassia Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d730243-Reviews-Al_Fassia_Restaurant-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,542,2,3,"['African', 'African', 'Mediterranean']","27 St. Leonards Road, Windsor SL4 3BP England",+44 1753 855370,Website not scraped,Menu not scraped,Ranking not found,4.5,,,African,,,40.848
236,Cappadocia,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d1913037-Reviews-Cappadocia-Kingston_upon_Thames_Greater_London_England.html,1106,2,3,"['Mediterranean', 'Turkish', 'Middle Eastern']","2 Station Buildings Fife Road Fife Road, Kingston upon Thames KT1 1SW England",+44 20 8549 6228,Website not scraped,Menu not scraped,#7 of 168 Restaurants in Kingston upon Thames,4.5,0.964,Thames,Turkish,,,21.699
234,Mangal Meze,https://www.tripadvisor.co.uk/Restaurant_Review-g580427-d7349986-Reviews-Mangal_Meze-Romford_Greater_London_England.html,315,2,3,"['Mediterranean', 'Turkish', 'Middle Eastern']","100 South Street, Romford RM1 1RX England",+44 1708 564167,Website not scraped,Menu not scraped,#4 of 192 Restaurants in Romford,4.5,0.984,Romford,Turkish,,,16.497
235,Lebanese Nights,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d2662523-Reviews-Lebanese_Nights-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,397,2,3,"['Lebanese', 'Mediterranean', 'Middle Eastern']","41 Thames Street, Windsor SL4 1PR England",+44 1753 832333,Website not scraped,Menu not scraped,#19 of 131 Restaurants in Windsor,4.5,1.0,Windsor,Lebanese,,,40.49
233,Fishers Restaurant & Takeaway,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3515065-Reviews-Fishers_Restaurant_Takeaway-London_England.html,1080,1,1,"['Seafood', 'British', 'Vegan']","19 Fulham High Street, London SW6 3JH England",+44 20 7371 5555,Website not scraped,Menu not scraped,"#95 of 16,986 Restaurants in London",4.5,1.0,London,British,Seafood,,13.41
232,Chakra Kingston Riverside,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d14866695-Reviews-Chakra_Kingston_Riverside-Kingston_upon_Thames_Greater_London_England.html,315,2,3,"['Indian', 'International', 'Asian']","1 Riverside Walk, Kingston upon Thames KT1 1QN England",+44 20 8541 5757,Website not scraped,Menu not scraped,#8 of 168 Restaurants in Kingston upon Thames,4.5,0.958,Thames,Indian,,,
231,Test Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d13481642-Reviews-Test_Kitchen-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,112,1,1,"['Fast food', 'British', 'Fusion']","Windsor and Eton Brewery, Windsor SL4 1RX England",+44 7731 343356,Website not scraped,Menu not scraped,#8 of 131 Restaurants in Windsor,5.0,0.947,Windsor,British,Fast food,,41.18
230,Indian Express. West Kensington,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4002133-Reviews-Indian_Express_West_Kensington-London_England.html,1095,2,3,"['Indian', 'Asian', 'Indian']","3 North End Parade West Kensington, London W14 0SJ England",+44 20 7610 1777,Website not scraped,Menu not scraped,"#129 of 16,986 Restaurants in London",4.5,1.0,London,Indian,,,12.84
229,Oriel Grande Brasserie,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3377354-Reviews-Oriel_Grande_Brasserie-London_England.html,1035,2,3,"['French', 'Bar', 'International']","Heathrow Airport Terminal 3 Hounslow , Terminal 3, London TW6 1QG England",+44 20 8564 8715,Website not scraped,Menu not scraped,Ranking not found,4.0,,,French,,Bar,
225,Home SW15,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12962245-Reviews-Home_SW15-London_England.html,205,2,3,"['European', 'British', 'Healthy']","146 Upper Richmond Road, London SW15 2SW England",+44 20 8780 0592,Website not scraped,Menu not scraped,"#61 of 16,986 Restaurants in London",5.0,1.0,London,British,Healthy,,14.004
226,Cristina's,https://www.tripadvisor.co.uk/Restaurant_Review-g503771-d4702272-Reviews-Cristina_s-Barking_Barking_and_Dagenham_Greater_London_England.html,442,2,3,"['Steakhouse', 'International', 'European']","8-10 North Street, Barking IG11 8AW England",+44 20 8127 4329,Website not scraped,Menu not scraped,#3 of 40 Restaurants in Barking,4.5,0.95,Barking,International,,Steakhouse,7.969
227,The Antelope Ale & Cider House,https://www.tripadvisor.co.uk/Restaurant_Review-g1752250-d6502006-Reviews-The_Antelope_Ale_Cider_House-Surbiton_Kingston_upon_Thames_Greater_London_Englan.html,399,2,3,"['Bar', 'British', 'Pub']","87 Maple Road, Surbiton, Kingston upon Thames KT6 4AW England",+44 20 8399 5029,Website not scraped,Menu not scraped,#8 of 87 Restaurants in Surbiton,4.5,0.92,Surbiton,British,,Bar,22.968
228,Gilbey's Bar & Restaurant - Eton,https://www.tripadvisor.co.uk/Restaurant_Review-g186417-d730874-Reviews-Gilbey_s_Bar_Restaurant_Eton-Eton_Windsor_Windsor_and_Maidenhead_Berkshire_England.html,697,2,3,"['European', 'British', 'Vegan']","82-83 High Street, Eton, Windsor SL4 6AF England",+44 1753 854921,Website not scraped,Menu not scraped,#3 of 14 Restaurants in Eton,4.5,0.857,Eton,British,Vegan,,40.565
224,Cibo,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d718512-Reviews-Cibo-London_England.html,248,2,3,"['Italian', 'Vegan', 'Gluten Free Options']","3 Russell Gardens, London W14 8EZ England",+44 20 7371 2085,Website not scraped,Menu not scraped,"#182 of 16,986 Restaurants in London",4.5,1.0,London,Italian,Vegan,,13.012
223,Lomito GX,https://www.tripadvisor.co.uk/Restaurant_Review-g499485-d12671837-Reviews-Lomito_GX-Gerrards_Cross_Buckinghamshire_England.html,269,2,3,"['Steakhouse', 'South American', 'Vegan']","55 Packhorse Road, Gerrards Cross SL9 8PE England",+44 1753 873799,Website not scraped,Menu not scraped,#3 of 21 Restaurants in Gerrards Cross,4.5,0.905,Cross,South American,Vegan,Steakhouse,37.942
222,The Fallow Deer,https://www.tripadvisor.co.uk/Restaurant_Review-g528818-d4495075-Reviews-The_Fallow_Deer-Teddington_Richmond_upon_Thames_Greater_London_England.html,384,2,3,"['Cafe', 'British', 'Vegan']","130 High Street Teddington TW118JB, Teddington, Richmond TW11 8JB England",+44 20 8943 2578,Website not scraped,Menu not scraped,#4 of 51 Restaurants in Teddington,4.5,0.941,Teddington,British,Vegan,Cafe,
220,Rock and Rose Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d1367722-Reviews-Rock_and_Rose_Restaurant-Richmond_upon_Thames_Greater_London_England.html,1177,2,3,"['European', 'British', 'Fusion']","106-108 Kew Road, Richmond TW9 2PQ England",+44 20 8948 8008,Website not scraped,Menu not scraped,#13 of 116 Restaurants in Richmond,4.5,1.0,Richmond,British,Fusion,,19.375
221,Canela Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g504169-d12614603-Reviews-Canela_Cafe-East_Molesey_Molesey_Surrey_England.html,95,1,1,"['South American', 'Cafe', 'South American']","5 Creek Road, East Molesey KT8 9BE England",+44 20 3784 1834,Website not scraped,Menu not scraped,Ranking not found,5.0,,,South American,,Cafe,26.783
219,Los Molinos,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d734021-Reviews-Los_Molinos-London_England.html,334,2,3,"['Mediterranean', 'European', 'Spanish']","Brook Green 127 Shepherds Bush Road, London W6 7LP England",+44 20 7603 2229,Website not scraped,Menu not scraped,"#564 of 16,986 Restaurants in London",4.5,1.0,London,Spanish,,,13.802
218,Cafe Restaurant Moniz,https://www.tripadvisor.co.uk/Restaurant_Review-g528813-d1180664-Reviews-Cafe_Restaurant_Moniz-Hounslow_Greater_London_England.html,254,2,3,"['Mediterranean', 'European', 'European']","778 Bath Road Cranford, Houwnslow, Hounslow TW5 9TY England",+44 20 8759 0001,Website not scraped,Menu not scraped,#6 of 185 Restaurants in Hounslow,4.5,0.973,Hounslow,European,,,
217,Martins Place,https://www.tripadvisor.co.uk/Restaurant_Review-g1646049-d2177007-Reviews-Martins_Place-Uxbridge_Greater_London_England.html,230,2,3,"['European', 'British', 'Vegan']","46 Windsor Street, Uxbridge UB8 1AB England",+44 1895 811900,Website not scraped,Menu not scraped,#3 of 102 Restaurants in Uxbridge,4.5,0.98,Uxbridge,British,Vegan,,31.996
208,Sam's Riverside,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d19273952-Reviews-Sam_s_Riverside-London_England.html,118,2,3,"['European', 'British', 'Vegan']","1 Crisp Walk, London W6 9DN England",+44 20 8237 1020,Website not scraped,Menu not scraped,"#610 of 16,986 Restaurants in London",4.5,1.0,London,British,Vegan,,
207,Three Horseshoes Laleham,https://www.tripadvisor.co.uk/Restaurant_Review-g477981-d2239773-Reviews-Three_Horseshoes_Laleham-Staines_Surrey_England.html,1071,2,3,"['Bar', 'British', 'Pub']","25 Shepperton Road Laleham, Staines TW18 1SE England",+44 1784 455014,Website not scraped,Menu not scraped,#5 of 57 Restaurants in Staines,4.5,0.93,Staines,British,,Bar,
206,Anabella's Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d7045315-Reviews-Anabella_s_Kitchen-Croydon_Greater_London_England.html,235,2,3,"['Mediterranean', 'European', 'Turkish']","299 High Street, Croydon CR0 1QL England",+44 20 8681 6924,Website not scraped,Menu not scraped,#7 of 337 Restaurants in Croydon,4.5,0.982,Croydon,Turkish,,,15.731
205,The Grumpy Mole,https://www.tripadvisor.co.uk/Restaurant_Review-g13414390-d4137803-Reviews-The_Grumpy_Mole-Cheam_Greater_London_England.html,880,2,3,"['Bar', 'Pub', 'Vegan']","Ewell Road Cheam, Cheam SM3 8AA England",+44 20 8394 2000,Website not scraped,Menu not scraped,Ranking not found,4.5,,,,Vegan,Bar,21.025
203,Meat At The Parish,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d10209542-Reviews-Meat_At_The_Parish-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,430,2,3,"['Steakhouse', 'British', 'Gluten Free Options']","10 High Street, Windsor SL4 1LD England",+44 1753 866655,Website not scraped,Menu not scraped,#18 of 131 Restaurants in Windsor,4.5,1.0,Windsor,British,Gluten Free Options,Steakhouse,40.411
204,The Bell & Crown,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d720703-Reviews-The_Bell_Crown-London_England.html,382,2,3,"['Bar', 'British', 'Pub']","11-13 Thames Road Chiswick, London W4 3PL England",+44 20 8994 4164,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,17.981
202,Mr Falafel,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3421937-Reviews-Mr_Falafel-London_England.html,135,1,1,"['Fast food', 'Middle Eastern', 'Vegan']","Uxbridge Road Units T4/T5 New Shepherds Bush Market, London W12 8LH England",+44 7307 635548,Website not scraped,Menu not scraped,"#623 of 16,986 Restaurants in London",5.0,1.0,London,Middle Eastern,Fast food,,
200,Casa Nostra,https://www.tripadvisor.co.uk/Restaurant_Review-g504182-d2191893-Reviews-Casa_Nostra-Sutton_Greater_London_England.html,711,2,3,"['Italian', 'Mediterranean', 'Vegan']","8 Mulgrave Road, Sutton SM2 6LE England",+44 20 8661 7284,Website not scraped,Menu not scraped,#3 of 129 Restaurants in Sutton,4.5,0.984,Sutton,Italian,Vegan,,19.635
201,The 1955 Club,https://www.tripadvisor.co.uk/Restaurant_Review-g1842228-d10140470-Reviews-The_1955_Club-Walton_On_Thames_Surrey_England.html,198,2,3,"['Cafe', 'British', 'Healthy']","56 The Heart Hepworth Way, Walton-On-Thames KT12 1GH England",,Website not scraped,Menu not scraped,#3 of 49 Restaurants in Walton-On-Thames,4.5,0.959,Walton-On-Thames,British,Healthy,Cafe,
198,Cappadocia Restaurant - Walton,https://www.tripadvisor.co.uk/Restaurant_Review-g1842228-d6857456-Reviews-Cappadocia_Restaurant_Walton-Walton_On_Thames_Surrey_England.html,640,2,3,"['Mediterranean', 'European', 'Turkish']","64 High Street, Walton-On-Thames KT12 1BU England",+44 1932 259881,Website not scraped,Menu not scraped,#2 of 49 Restaurants in Walton-On-Thames,4.5,0.98,Walton-On-Thames,Turkish,,,30.24
199,Flat Three Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7932677-Reviews-Flat_Three_Restaurant-London_England.html,195,4,4,"['British', 'Contemporary', 'Fusion']","120-122 Holland Park Avenue, London W11 4UA England",+44 20 7792 8987,Website not scraped,Menu not scraped,"#98 of 16,986 Restaurants in London",5.0,1.0,London,British,Contemporary,,12.799
